Div;Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;HTHG;HTAG;HTR;HS;AS;HST;AST;HF;AF;HC;AC;HY;AY;HR;AR;B365H;B365D;B365A;BWH;BWD;BWA;IWH;IWD;IWA;PSH;PSD;PSA;WHH;WHD;WHA;VCH;VCD;VCA;Bb1X2;BbMxH;BbAvH;BbMxD;BbAvD;BbMxA;BbAvA;BbOU;BbMx>2.5;BbAv>2.5;BbMx<2.5;BbAv<2.5;BbAH;BbAHh;BbMxAHH;BbAvAHH;BbMxAHA;BbAvAHA;PSCH;PSCD;PSCA
F1;4.12.2018;OGC Nice;Angers SCO;0;0;D;0;0;D;16;8;5;2;10;17;7;2;3;1;0;1;2;3.Þub;4.Þub;2.May;3.Oca;Nis.25;2.May;3.Þub;Mar.95;2.Eyl;Mar.21;Nis.22;2.May;3.Oca;4;2.May;Mar.25;4.Oca;38;2.Oca;2.Nis;Mar.35;Mar.17;4.Nis;4.Tem;35;2.Nis;2.Mar;Oca.67;Oca.61;21;-0.25;1.Aðu;Oca.75;2.Þub;Þub.13;2.Nis;Mar.22;Nis.44
F1;5.12.2018;FC Girondins de Bordeaux;AS Saint-Étienne;3;2;H;1;1;D;13;14;5;4;13;12;3;7;2;3;0;0;2.May;3.Oca;3.Oca;2.Haz;3;3;Þub.55;3.Oca;Þub.95;Þub.64;3.Kas;3.Aðu;Þub.55;3;3;Þub.55;Mar.13;3.Oca;38;Þub.64;Þub.54;3.Þub;3.Eyl;3.Oca;3;34;2.Nis;Þub.29;Oca.66;Oca.61;20;-0.25;Þub.26;Þub.17;Oca.77;Oca.72;2.Aðu;Mar.22;2.Aðu
F1;5.12.2018;Stade Malherbe Caen;Nîmes Olympique;1;2;A;0;1;A;11;23;3;7;19;14;0;6;1;3;0;0;2.Aðu;3.Oca;Þub.75;Þub.75;3.Oca;Þub.75;Þub.75;3.Þub;Þub.65;Þub.84;Mar.27;Þub.72;Þub.75;3.Þub;Þub.62;2.Aðu;3.Þub;2.Tem;38;Þub.86;Þub.77;3.Mar;Mar.16;Þub.75;Þub.68;34;Þub.25;Þub.17;Oca.75;Oca.68;20;0.25;1.Tem;Oca.66;Þub.35;Þub.27;Þub.93;Mar.18;Þub.71
F1;5.12.2018;Dijon FCO;En Avant de Guingamp;2;1;H;1;0;H;9;21;3;9;19;17;2;9;6;1;1;0;Þub.25;Mar.25;3.Nis;2.Mar;Mar.25;3.Mar;2.Þub;3.Þub;Mar.45;Þub.31;Mar.21;Mar.57;2.Þub;3.Þub;3.Nis;Þub.25;3.Mar;3.Nis;38;Þub.32;Þub.26;Mar.35;Mar.21;Mar.57;Mar.37;35;Þub.23;Þub.14;Oca.75;1.Tem;20;-0.25;Oca.96;Oca.93;2;Oca.93;Þub.47;Mar.16;3.Mar
F1;5.12.2018;Olympique Lyonnais;Stade Rennais FC;0;2;A;0;2;A;15;10;8;2;14;12;5;2;1;0;0;0;Oca.53;4.Þub;6.May;Oca.55;4.May;5.May;1.Haz;3.Eyl;5.Tem;Oca.55;Nis.53;6.Kas;1.May;Nis.33;6;Oca.53;4.Nis;Haz.25;38;1.Haz;Oca.54;Nis.55;Nis.32;6.May;May.84;33;Oca.66;Oca.61;Þub.39;Þub.28;23;-1;Oca.97;1.Eyl;2.Oca;Oca.95;Oca.48;Nis.55;Tem.36
F1;5.12.2018;FC Nantes;Olympique de Marseille;3;2;H;2;2;D;11;8;4;3;16;11;8;7;0;1;0;0;3.Oca;3.Mar;Þub.35;3.Oca;Mar.25;2.Nis;3.Oca;3.Mar;Þub.35;Mar.19;Mar.36;Þub.42;3.Oca;3.Þub;Þub.35;3.Þub;3.Mar;Þub.38;38;3.Þub;3.Oca;3.Nis;Mar.27;Þub.43;Þub.36;35;2.Ara;2.Nis;Oca.85;Oca.77;20;0.25;Oca.88;Oca.84;2.Haz;2.Þub;Þub.92;Mar.33;Þub.62
F1;5.12.2018;Stade de Reims;Toulouse Football Club;0;1;A;0;1;A;22;7;7;3;15;22;10;3;3;6;0;1;Oca.95;3.Þub;4.May;Oca.95;3.Þub;4.May;1.Eyl;Mar.35;Nis.35;Oca.94;3.May;Nis.42;Oca.88;3.Mar;4.Nis;1.Eyl;3.Mar;Nis.75;38;2;Oca.93;3.May;Mar.31;Nis.75;Nis.35;33;2.May;Þub.38;Oca.61;Oca.57;19;-0.25;1.Tem;Oca.65;Þub.36;2.Mar;1.Aðu;Mar.59;May.15
F1;5.12.2018;RC Strasbourg Alsace;Paris Saint-Germain;1;1;D;1;0;H;4;20;2;5;12;14;3;11;2;3;0;0;8;May.75;Oca.33;8.May;5.May;Oca.33;8.Tem;5.Nis;Oca.33;Aðu.38;May.53;Oca.36;9;May.25;Oca.32;9.May;5.May;Oca.33;38;9.May;Aðu.19;May.75;May.41;1.Nis;Oca.34;35;Oca.52;Oca.46;Þub.85;Þub.65;22;1.May;Oca.95;1.Eyl;2.Oca;Oca.95;Haz.94;Nis.54;1.May
F1;8.12.2018;En Avant de Guingamp;Amiens SC;1;2;A;0;0;D;16;11;2;3;16;15;12;0;1;4;1;0;2;3.Þub;4.Þub;2;3.Þub;4.Þub;2.May;3.Þub;4;2.Aðu;Mar.26;4.Þub;2.May;3.Þub;3.Eyl;2;3.Mar;4.Þub;38;Þub.28;2.Nis;Mar.37;Mar.24;4.Þub;Mar.99;33;2.May;Þub.38;Oca.62;Oca.57;20;-0.25;Oca.78;Oca.74;Þub.21;Þub.14;2.Haz;Mar.14;Nis.49
F1;8.12.2018;Stade Rennais FC;Dijon FCO;2;0;H;0;0;D;21;7;10;3;10;16;8;4;1;2;0;0;Oca.57;3.Aðu;6.May;Oca.55;4;6.May;Oca.53;4.Þub;6.Mar;Oca.54;Nis.42;Haz.52;Oca.55;4;6;Oca.53;4.Þub;6.May;37;Oca.58;Oca.54;Nis.42;Nis.13;6.Tem;Haz.23;35;Oca.95;Oca.88;Oca.99;Oca.91;23;-1;2;Oca.93;2;Oca.91;Oca.57;4.Aðu;Haz.65
F1;9.12.2018;LOSC Lille;Stade de Reims;1;1;D;0;0;D;12;8;3;3;14;24;5;4;1;3;0;0;1.Aðu;3.Nis;5;Oca.78;3.Nis;May.25;Oca.75;Mar.55;5.Þub;Oca.75;Mar.78;May.19;1.Tem;3.Haz;May.25;Oca.73;3.May;May.75;37;Oca.81;Oca.75;Mar.78;Mar.53;May.75;5.Kas;33;Þub.45;Þub.33;Oca.65;Oca.59;20;-1;Þub.56;Þub.44;Oca.61;Oca.57;2.May;Mar.17;Nis.49
F1;9.12.2018;RC Strasbourg Alsace;Stade Malherbe Caen;2;2;D;2;1;H;10;5;4;3;11;13;8;4;1;1;0;0;Oca.75;3.May;May.25;Oca.75;3.Haz;5;Oca.75;Mar.55;5;Oca.77;Mar.63;May.32;Oca.73;3.May;5;Oca.75;3.May;May.25;37;1.Aðu;Oca.76;3.Tem;Mar.51;May.35;5.Nis;33;2.Mar;2.Þub;Oca.71;Oca.65;20;-0.75;2.Tem;2.Oca;1.Eyl;Oca.85;Oca.85;Mar.51;Nis.92
F1;15.12.2018;Stade de Reims;RC Strasbourg Alsace;2;1;H;1;0;H;12;5;5;3;19;16;6;3;1;1;0;0;Þub.25;3.Oca;3.May;Þub.25;3.Oca;3.May;Þub.25;3.Oca;Mar.55;Þub.28;Mar.24;Mar.59;2.Þub;3.Oca;3.May;Þub.25;Mar.13;3.Haz;35;2.Mar;Þub.24;Mar.26;Mar.16;Mar.65;3.May;31;Þub.55;Þub.43;1.Haz;Oca.55;19;-0.25;Oca.95;1.Eyl;2;Oca.95;2.Þub;3.Kas;4
F1;16.12.2018;Olympique Lyonnais;AS Monaco;3;0;H;2;0;H;21;4;11;1;14;9;7;1;1;2;0;1;Oca.44;Nis.75;7;Oca.48;4.Haz;6.May;1.May;4.Mar;6.May;Oca.44;5.Oca;7.Mar;Oca.42;4.Aðu;7;Oca.44;4.Aðu;7;23;1.May;Oca.44;May.25;Nis.75;7.May;Haz.77;21;Oca.53;Oca.51;Þub.69;Þub.51;14;-1.25;Oca.98;Oca.94;Oca.95;1.Eyl;Oca.36;May.31;Aðu.98
F1;16.12.2018;OGC Nice;AS Saint-Étienne;1;1;D;0;0;D;23;11;7;4;6;20;7;6;2;3;1;1;Þub.25;3.Oca;3.May;Þub.25;3.Þub;3.Nis;Þub.25;3.Þub;3.Nis;Þub.29;Mar.25;Mar.41;Þub.25;3.Oca;3.Nis;2.Mar;3.Þub;3.Nis;25;Þub.33;Þub.24;3.Nis;Mar.23;Mar.65;3.Nis;25;Þub.35;Þub.26;Oca.69;Oca.63;14;0;Oca.63;Oca.59;Þub.55;Þub.41;Þub.25;Mar.21;Mar.71
F1;16.12.2018;Nîmes Olympique;LOSC Lille;2;3;A;0;2;A;17;7;6;6;21;12;6;2;3;3;0;1;2.May;3;3.Þub;2.May;Mar.25;Þub.95;Þub.45;3.Þub;3;2.May;Mar.37;3.May;Þub.45;Mar.25;2.Eyl;Þub.45;3.Mar;3;36;2.Haz;Þub.46;Mar.38;Mar.24;3.Þub;Þub.97;34;2.Ara;2.Nis;Oca.85;Oca.77;20;0;1.Aðu;Oca.75;2.Þub;2.Ara;2.Haz;Mar.27;Þub.99
F1;18.12.2018;Stade Malherbe Caen;Toulouse Football Club;2;1;H;1;1;D;13;7;7;2;15;27;2;3;2;2;0;0;2.May;3.Oca;3.Oca;Þub.45;3;3.Þub;Þub.45;3.May;Mar.15;Þub.54;Mar.13;3.Þub;Þub.45;3;3.Oca;2.May;3.Oca;3.Þub;32;2.Haz;Þub.48;Mar.17;3.Haz;Mar.33;Mar.14;28;2.Haz;Þub.47;1.Haz;Oca.53;18;-0.25;Þub.16;2.Kas;Oca.81;Oca.78;Þub.65;3.Kas;3.Haz
F1;22.12.2018;Angers SCO;Olympique de Marseille;1;1;D;1;0;H;15;14;4;2;9;14;6;4;1;3;0;0;Mar.75;3.Nis;2.Nis;3.Nis;3.Nis;Þub.15;Mar.55;3.Nis;2.Oca;Mar.63;Mar.54;Þub.14;3.May;3.Nis;2.Oca;3.Haz;3.Nis;Þub.15;35;Mar.75;Mar.51;Mar.54;Mar.41;Þub.18;2.Ara;33;2.Ara;2.Þub;Oca.85;Oca.79;20;0.25;2.Eyl;2.Nis;Oca.86;Oca.83;Mar.94;Mar.59;2.Þub
F1;22.12.2018;LOSC Lille;Toulouse Football Club;1;2;A;1;0;H;17;6;5;3;11;18;6;7;3;4;0;0;Oca.72;3.May;5.May;1.Tem;3.Aðu;5;Oca.67;3.Aðu;5.Þub;Oca.68;4;May.44;Oca.63;3.Aðu;5.May;Oca.67;Mar.75;May.75;35;Oca.72;Oca.68;4;Mar.79;May.75;May.29;33;2.Ara;2.May;Oca.85;Oca.77;23;-1;Þub.32;Þub.24;Oca.72;Oca.68;Oca.68;4.Ara;May.28
F1;22.12.2018;AS Monaco;En Avant de Guingamp;0;2;A;0;0;D;5;9;2;3;19;15;8;6;2;4;0;0;1.Eyl;3.May;Nis.33;Oca.95;3.Nis;4.Þub;Oca.93;Mar.35;Nis.25;Oca.96;Mar.39;Nis.49;Oca.91;3.Mar;Nis.33;Oca.93;3.Nis;4.Nis;35;Oca.97;Oca.92;3.May;Mar.38;Nis.55;Nis.28;33;Þub.25;Þub.14;Oca.75;1.Tem;19;-0.75;Þub.29;Þub.22;Oca.74;1.Tem;Þub.22;Mar.28;3.Tem
F1;22.12.2018;Montpellier HSC;Olympique Lyonnais;1;1;D;0;0;D;13;10;4;3;20;11;6;2;2;1;0;0;3.Mar;3.Mar;Þub.25;3.Mar;3.Mar;Þub.25;3.Nis;3.Mar;2.Þub;Mar.52;Mar.38;Þub.24;3.Nis;Mar.25;2.Þub;3.May;3.Mar;2.Þub;36;3.Haz;Mar.38;Mar.45;Mar.32;Þub.26;Þub.21;34;2.Oca;2.Mar;Oca.85;Oca.78;20;0.5;Oca.76;Oca.71;Þub.25;Þub.18;Mar.99;Mar.37;2.Eyl
F1;22.12.2018;Paris Saint-Germain;FC Nantes;1;0;H;0;0;D;23;11;3;2;7;11;9;1;2;0;0;0;Oca.14;9;15;1.Ara;9;21;1.Ara;9;20;1.Ara;10.Oca;23.78;1.Oca;9.May;19;Oca.14;8.May;20;36;Oca.14;1.Ara;10.May;Eyl.34;29;20.65;35;Oca.35;Oca.31;3.Tem;Mar.38;23;-2.5;2.Þub;Oca.96;Oca.95;Oca.89;Oca.14;Aðu.91;21.32
F1;22.12.2018;Stade de Reims;Stade Malherbe Caen;2;2;D;1;2;A;19;7;11;2;9;16;10;2;3;3;0;0;1.Aðu;3.May;Nis.75;Oca.72;3.May;5.May;Oca.73;Mar.45;5.Haz;Oca.76;Mar.44;May.92;1.Tem;3.Nis;5.May;Oca.75;3.Nis;May.75;36;1.Aðu;Oca.74;Mar.55;3.Nis;May.92;May.46;32;Þub.65;Þub.53;Oca.56;Oca.51;21;-1;Þub.53;Þub.44;Oca.65;Oca.58;Oca.75;3.May;May.91
F1;22.12.2018;Stade Rennais FC;Nîmes Olympique;4;0;H;2;0;H;13;18;7;6;11;13;2;7;1;2;0;0;Oca.83;3.May;4.May;Oca.83;3.May;4.Haz;1.Aðu;Mar.65;4.May;Oca.85;Mar.74;Nis.57;1.Aðu;3.Haz;Nis.33;1.Aðu;3.Tem;4.Haz;35;Oca.88;Oca.82;3.Aðu;Mar.63;Nis.67;Nis.44;33;2;Oca.92;Oca.95;Oca.88;20;-0.75;2.Ara;2.Aðu;Oca.85;1.Aðu;Oca.75;Mar.78;May.16
F1;22.12.2018;AS Saint-Étienne;Dijon FCO;3;0;H;1;0;H;18;7;9;2;13;17;5;3;4;3;0;0;Oca.53;Nis.33;6;1.May;Nis.25;Haz.75;1.May;Nis.45;6.Oca;Oca.53;Nis.58;6.Þub;Oca.47;4.Nis;6.May;1.May;4.Nis;7;36;Oca.57;Oca.52;Nis.65;Nis.37;7;Haz.14;34;Oca.76;Oca.72;2.Þub;2.Kas;23;-1;Oca.91;Oca.87;2.May;Oca.98;Oca.58;Nis.22;Haz.14
F1;22.12.2018;RC Strasbourg Alsace;OGC Nice;2;0;H;2;0;H;11;9;5;4;15;12;2;4;2;0;0;0;Þub.37;3.Þub;3.Oca;2.Nis;3.Oca;3.Þub;2.Nis;Mar.15;3.Oca;2.May;Mar.18;Mar.21;2.Nis;3.Oca;3.Oca;Þub.45;Mar.13;3.Þub;36;Þub.58;Þub.43;Mar.25;Mar.15;Mar.25;Mar.13;33;Þub.47;Þub.33;Oca.65;1.Haz;20;0;Oca.73;Oca.69;2.Mar;Þub.23;2.Mar;Mar.19;3.Haz
F1;23.12.2018;FC Girondins de Bordeaux;Amiens SC;1;1;D;1;0;H;9;8;4;4;10;10;6;6;0;2;0;0;Oca.61;Mar.75;6;Oca.65;3.Eyl;May.25;Oca.63;3.Aðu;5.Eyl;Oca.62;Mar.88;Haz.49;1.Haz;Mar.75;6;Oca.62;3.Aðu;Haz.25;22;Oca.65;Oca.62;Mar.95;Mar.76;6.May;May.86;19;Þub.25;Þub.18;Oca.75;Oca.68;13;-0.75;Oca.85;Oca.81;2.Oca;2.Haz;Oca.79;Mar.27;Haz.14
F1;8.01.2019;Amiens SC;Angers SCO;0;0;D;0;0;D;21;7;5;2;13;7;4;7;0;1;0;0;3.Þub;3;2.Nis;3.Oca;Þub.95;2.Haz;3.Oca;3;Þub.55;Mar.22;3.Haz;Þub.59;3.Þub;2.Eyl;2.May;3.Þub;3;Þub.55;37;Mar.26;Mar.13;3.Tem;Þub.99;Þub.61;Þub.54;34;Þub.74;Þub.57;Oca.55;Oca.49;20;0;Þub.21;Þub.15;Oca.79;Oca.74;3.Aðu;3;Þub.72
F1;8.01.2019;FC Nantes;Montpellier HSC;2;0;H;0;0;D;16;9;5;2;17;9;4;3;1;2;0;1;2.Haz;3.Oca;2.Eyl;Þub.55;3.Oca;3;2.Haz;3.May;Þub.95;Þub.68;3.Kas;3.Þub;2.Haz;2.Eyl;3;Þub.63;3.Oca;3;37;Þub.71;Þub.61;Mar.15;3.May;3.Aðu;Þub.98;34;Þub.55;Þub.41;Oca.63;Oca.56;21;-0.25;Þub.33;Þub.21;Oca.74;Oca.71;Þub.44;3.Aðu;Mar.45
F1;11.01.2019;Stade Malherbe Caen;LOSC Lille;1;3;A;0;2;A;9;12;3;7;14;18;4;2;3;1;0;1;3.Aðu;Mar.25;2.Oca;3.Tem;3.Þub;Þub.15;3.Tem;3.Þub;Þub.15;Mar.77;Mar.37;Þub.16;3.Haz;3.Þub;2.Oca;Mar.75;Mar.13;2.Þub;20;3.Aðu;Mar.64;Mar.37;Mar.22;2.Þub;Þub.15;18;Þub.55;Þub.44;Oca.57;Oca.54;13;0.5;Oca.77;Oca.74;Þub.17;Þub.13;Mar.58;Mar.23;Þub.29
F1;11.01.2019;Olympique Lyonnais;Stade de Reims;1;1;D;0;1;A;15;9;5;5;14;7;8;0;0;1;0;0;Oca.45;4.May;7.May;Oca.48;4.May;6.May;1.May;4.Mar;6.May;Oca.45;Nis.62;7.Eyl;1.Nis;Nis.33;7.May;Oca.45;4.May;8;38;1.May;Oca.46;Nis.75;Nis.43;8.May;Tem.32;37;Oca.85;Oca.79;2.Oca;2.Þub;25;-1;Oca.81;Oca.76;2.Þub;2.Kas;Oca.45;Nis.45;Aðu.34
F1;12.01.2019;Amiens SC;Paris Saint-Germain;0;3;A;0;0;D;4;20;1;9;16;16;1;8;3;0;1;0;17;7.May;Oca.16;17.May;7.May;Oca.16;14;6.Aðu;1.Þub;17.41;Tem.29;Oca.19;17;7.May;Oca.15;19;7.May;Oca.17;38;19.May;15.93;8.May;7.Eyl;Oca.22;Oca.18;36;1.May;Oca.45;Þub.86;Þub.69;23;2;2.Ara;Oca.94;Oca.98;Oca.92;14.57;Tem.38;1.Þub
F1;12.01.2019;En Avant de Guingamp;AS Saint-Étienne;0;1;A;0;1;A;11;4;2;2;10;12;9;4;0;1;0;0;Þub.87;3.Þub;2.May;2.Eyl;3.Þub;Þub.55;Þub.85;Mar.15;2.Haz;Þub.89;Mar.29;Þub.67;2.Eyl;3.Þub;2.May;Þub.88;3.Þub;Þub.63;38;3.Þub;Þub.88;3.Mar;Mar.19;2.Tem;Þub.58;36;2.Mar;Þub.19;Oca.75;Oca.67;21;0.25;Oca.76;Oca.71;Þub.27;2.Þub;Þub.71;Mar.31;Þub.82
F1;12.01.2019;OGC Nice;FC Girondins de Bordeaux;1;0;H;1;0;H;9;18;3;4;17;17;5;5;2;3;0;0;2.Þub;3.Þub;3.Haz;Þub.15;3;3.Eyl;Þub.15;3.Oca;3.Tem;Þub.23;Mar.14;Mar.87;Þub.15;3;Mar.75;2.Þub;Mar.13;Mar.75;38;Þub.27;Þub.19;Mar.22;Mar.13;3.Eyl;Mar.67;35;2.Haz;Þub.46;1.Haz;Oca.54;21;-0.25;1.Eyl;Oca.86;2.Nis;2;Þub.78;3.Ara;2.Eyl
F1;13.01.2019;Dijon FCO;Montpellier HSC;1;1;D;0;0;D;13;13;7;6;21;14;3;7;2;0;0;0;Mar.25;3.Mar;2.Mar;3.Mar;3.Mar;Þub.25;3.Mar;3.Þub;2.Mar;Mar.38;Mar.34;Þub.32;Mar.25;3.Þub;Þub.25;3.Nis;Mar.25;2.Mar;35;Mar.53;Mar.32;Mar.36;Mar.24;Þub.35;Þub.28;33;2.Mar;Þub.19;Oca.73;Oca.67;20;0.25;Oca.94;1.Eyl;2;Oca.95;Mar.47;Mar.21;Þub.35
F1;13.01.2019;Olympique de Marseille;AS Monaco;1;1;D;1;1;D;14;8;3;3;12;10;6;3;2;1;0;0;Oca.57;4;6;1.Haz;4.Þub;May.25;Oca.57;Nis.25;5.Nis;Oca.61;Nis.32;May.58;Oca.55;Nis.33;5.May;Oca.57;4.Mar;May.75;38;Oca.63;Oca.58;4.Haz;Nis.23;6;5.Nis;35;Oca.71;Oca.66;Þub.31;Þub.21;23;-1;2.Þub;Oca.98;Oca.92;Oca.88;Oca.76;4.Þub;Nis.69
F1;13.01.2019;FC Nantes;Stade Rennais FC;0;1;A;0;1;A;24;6;3;1;13;16;4;3;5;3;0;0;Þub.55;3.Mar;2.Aðu;Þub.55;Mar.25;Þub.85;2.Haz;Mar.25;2.Aðu;Þub.68;Mar.28;Þub.88;2.Haz;3.Þub;Þub.75;Þub.63;Mar.25;2.Aðu;17;Þub.68;2.Haz;Mar.35;Mar.24;2.Eyl;2.Aðu;17;2.Þub;2.Ara;1.Aðu;Oca.73;11;-0.25;Þub.25;Þub.21;Oca.74;Oca.69;Þub.82;Mar.22;Þub.78
F1;13.01.2019;Toulouse Football Club;RC Strasbourg Alsace;1;2;A;1;1;D;17;12;4;5;9;8;7;4;1;1;0;0;2.May;3.Þub;3;Þub.45;3.Oca;3.Oca;2.May;Mar.15;3.May;Þub.52;Mar.24;Mar.14;2.Nis;3.Oca;3.Oca;Þub.45;Mar.13;3.Þub;17;Þub.55;Þub.46;Mar.25;Mar.15;3.Þub;3.Tem;16;Þub.35;Þub.29;Oca.65;Oca.62;11;-0.25;Þub.15;2.Eyl;Oca.83;1.Aðu;2.Mar;Mar.23;Mar.57
F1;15.01.2019;Angers SCO;FC Girondins de Bordeaux;1;2;A;0;1;A;19;9;8;4;10;9;9;7;1;0;0;0;2.May;3;3;2.Haz;3;3;2.Haz;3;3.May;Þub.66;3.Oca;Mar.16;2.May;2.Eyl;3.Oca;2.Haz;3;3.Oca;38;Þub.68;Þub.57;3.Ara;3.Oca;Mar.16;3.May;35;Þub.65;2.May;Oca.57;Oca.53;21;0;Oca.81;Oca.78;Þub.16;2.Kas;Þub.62;Mar.14;3.Aðu
F1;16.01.2019;En Avant de Guingamp;Stade Rennais FC;2;1;H;1;0;H;7;17;2;3;10;14;7;4;2;3;0;0;Þub.87;3.Þub;Þub.55;2.Eyl;3.Oca;2.Haz;Þub.95;Mar.15;Þub.55;3;Mar.26;2.Haz;2.Eyl;3.Þub;2.May;3;3.Þub;Þub.55;38;Mar.25;Þub.94;3.Mar;Mar.17;Þub.63;Þub.54;36;Þub.36;Þub.28;Oca.67;Oca.62;21;0.25;Oca.77;Oca.73;Þub.21;Þub.16;2.Eyl;Mar.21;Þub.72
F1;16.01.2019;AS Monaco;OGC Nice;1;1;D;0;1;A;13;6;5;2;13;9;10;2;2;2;0;1;2.Mar;3.Þub;3.Mar;Þub.25;3.Mar;3.Mar;2.Mar;3.Þub;3.Mar;Þub.36;Mar.21;Mar.45;2.Mar;3.Oca;3.Mar;2.Mar;3.Þub;3.Nis;38;Þub.38;2.Mar;Mar.35;Mar.18;Mar.48;Mar.34;36;Þub.35;Þub.23;1.Tem;Oca.65;21;0;Oca.67;Oca.62;Þub.44;Þub.35;Þub.24;Mar.26;Mar.66
F1;16.01.2019;Nîmes Olympique;FC Nantes;1;0;H;0;0;D;10;11;2;3;13;11;5;4;0;0;0;0;Þub.37;Mar.25;3.Oca;Þub.35;3.Þub;Mar.25;Þub.35;Mar.25;Mar.15;2.Nis;Mar.27;Mar.31;2.Mar;3.Þub;3.Þub;2.Mar;3.Mar;Mar.25;38;Þub.45;Þub.34;3.Nis;Mar.25;Mar.31;3.Þub;37;Þub.21;2.Ara;Oca.76;Oca.72;21;-0.25;2.Aðu;2;Oca.91;Oca.87;Þub.27;3.Mar;Mar.54
F1;16.01.2019;AS Saint-Étienne;Olympique de Marseille;2;1;H;0;1;A;11;15;5;4;13;14;4;2;0;0;0;0;Þub.25;3.May;3.Oca;2.Mar;3.May;3;2.Mar;3.Nis;3.May;Þub.38;Mar.45;Mar.18;2.Mar;3.Mar;3.Oca;2.Mar;3.May;3.Oca;38;Þub.41;Þub.32;Mar.55;Mar.43;Mar.18;3.Haz;37;1.Eyl;Oca.83;2.May;Oca.97;21;0;Oca.72;Oca.68;2.Mar;Þub.24;Þub.52;Mar.48;Þub.94
F1;16.01.2019;Toulouse Football Club;Olympique Lyonnais;2;2;D;1;0;H;6;22;4;5;12;10;4;10;4;3;0;0;May.25;Mar.75;Oca.66;5;3.Aðu;1.Tem;4.Tem;3.Aðu;Oca.75;Nis.86;3.Eyl;Oca.77;4.Aðu;Mar.75;1.Tem;5;3.Aðu;Oca.73;38;May.25;Nis.76;4.Oca;Mar.82;1.Aðu;Oca.73;37;Oca.91;Oca.83;2.May;Oca.98;23;1;Oca.68;Oca.64;Þub.39;Þub.32;May.23;Mar.96;Oca.71
F1;18.01.2019;LOSC Lille;Amiens SC;2;1;H;1;1;D;17;2;3;1;8;18;4;3;0;3;0;0;Oca.65;3.Haz;May.75;Oca.67;3.Haz;May.75;Oca.67;3.Tem;5.Haz;Oca.66;Mar.78;Haz.21;Oca.62;3.Haz;6;Oca.65;Mar.75;6;37;Oca.69;Oca.66;Mar.84;Mar.68;6.Mar;May.75;36;Þub.21;2.Ara;Oca.78;Oca.72;24;-1;Þub.28;2.Þub;1.Aðu;Oca.71;Oca.71;Mar.65;May.84
F1;19.01.2019;AS Monaco;RC Strasbourg Alsace;1;5;A;1;2;A;9;16;5;6;13;9;3;7;4;2;1;1;1.Eyl;3.May;4;Oca.95;3.Haz;3.Eyl;Oca.97;Mar.45;Mar.95;Oca.97;Mar.66;4.Haz;Oca.95;3.Nis;3.Eyl;Oca.95;3.Nis;4.Mar;37;2;Oca.95;3.Tem;3.May;4.Mar;Mar.97;36;Þub.17;2.Eyl;1.Aðu;Oca.74;21;-0.75;Þub.33;Þub.27;1.Tem;Oca.67;Oca.92;Mar.39;Nis.77
F1;19.01.2019;Nîmes Olympique;Toulouse Football Club;0;1;A;0;1;A;18;11;6;4;17;13;8;2;3;1;0;0;Oca.95;3.Haz;3.Aðu;2;3.Nis;3.Eyl;Oca.97;3.May;3.Aðu;2.Oca;Mar.67;3.Eyl;2;3.Nis;3.Tem;2;3.May;3.Eyl;37;2.Aðu;2;3.Tem;3.May;Mar.95;Mar.79;36;2.May;Oca.96;Oca.95;Oca.85;21;-0.25;Oca.77;Oca.73;Þub.23;Þub.17;2.Haz;Mar.55;Mar.85
F1;19.01.2019;Paris Saint-Germain;En Avant de Guingamp;9;0;H;3;0;H;26;2;12;0;11;7;8;1;1;0;0;0;1.Oca;10;26;1.Aðu;11;29;1.Oca;9.Oca;28;1.Eyl;Ara.42;34.41;1.Haz;12;26;1.Eyl;11.May;26;37;1.Oca;1.Aðu;13.May;Kas.55;41;28.88;36;1.Mar;Oca.26;4;Mar.78;24;-2.5;1.Aðu;Oca.74;2.Þub;Þub.13;1.Aðu;13.Þub;34.91
F1;19.01.2019;Stade de Reims;OGC Nice;1;1;D;1;0;H;10;9;2;5;16;10;2;7;0;3;0;0;Þub.25;3;3.Tem;Þub.25;3.Oca;3.May;Þub.15;3.Oca;Mar.75;Þub.19;Mar.18;Mar.92;Þub.15;3.Oca;3.Haz;2.Þub;3.Oca;3.Aðu;37;Þub.25;2.Þub;Mar.22;3.Kas;Mar.92;Mar.69;34;Þub.64;Þub.52;Oca.55;Oca.52;21;-0.25;Oca.89;Oca.86;2.Tem;2;Þub.21;3.Oca;4
F1;20.01.2019;Angers SCO;FC Nantes;1;0;H;0;0;D;4;13;3;4;9;20;3;6;2;3;0;0;Þub.45;3.Oca;3.Oca;2.May;3.Oca;3.Oca;2.May;3.May;3.Oca;Þub.61;Mar.15;3.Aðu;2.May;3;3;2.Haz;3.Oca;3;18;Þub.61;Þub.53;Mar.15;3.Haz;3.Þub;3.Þub;17;Þub.58;Þub.42;1.Haz;Oca.56;10;-0.25;Þub.19;Þub.15;Oca.76;Oca.73;Þub.61;Þub.97;Mar.28
