Div;Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;HTHG;HTAG;HTR;HS;AS;HST;AST;HF;AF;HC;AC;HY;AY;HR;AR;B365H;B365D;B365A;BWH;BWD;BWA;IWH;IWD;IWA;PSH;PSD;PSA;WHH;WHD;WHA;VCH;VCD;VCA;Bb1X2;BbMxH;BbAvH;BbMxD;BbAvD;BbMxA;BbAvA;BbOU;BbMx>2.5;BbAv>2.5;BbMx<2.5;BbAv<2.5;BbAH;BbAHh;BbMxAHH;BbAvAHH;BbMxAHA;BbAvAHA;PSCH;PSCD;PSCA
I1;17.02.2019;Genoa;Lazio;2;1;H;0;1;A;14;6;6;6;12;12;7;3;3;2;0;0;3.Þub;3.Nis;Þub.25;3.Nis;3.Mar;2.Þub;Mar.25;3.Nis;Þub.25;Mar.35;Mar.34;Þub.34;3.Mar;3.Mar;Þub.25;3.Mar;3.Mar;2.Mar;32;3.Nis;Mar.27;3.May;Mar.33;Þub.35;Þub.27;31;Oca.95;Oca.87;2;Oca.93;16;0.25;Oca.95;1.Eyl;2;Oca.96;Mar.39;Mar.33;Þub.33
I1;17.02.2019;Inter;Sampdoria;2;1;H;0;0;D;14;6;7;2;10;11;9;5;3;1;0;0;Oca.61;Mar.75;6;1.Haz;3.Eyl;6;Oca.57;4;5.Aðu;Oca.59;4.Þub;Haz.53;Oca.57;3.Aðu;6;Oca.55;4;7;32;Oca.61;Oca.58;4.Þub;Mar.95;7;6.Oca;31;Oca.87;Oca.81;2.Haz;Oca.99;19;-1;2.May;Oca.99;1.Eyl;Oca.86;Oca.58;Mar.88;7.Þub
I1;17.02.2019;Napoli;Torino;0;0;D;0;0;D;20;6;10;1;18;13;15;4;5;3;0;0;Oca.44;Nis.33;8;Oca.44;4.Nis;Tem.75;Oca.45;Nis.45;7.Þub;Oca.44;Nis.45;Aðu.85;Oca.42;Nis.33;8.May;Oca.44;4.May;8.May;31;Oca.47;Oca.44;Nis.65;Nis.41;Aðu.85;Tem.76;30;Oca.81;Oca.74;Þub.17;2.Aðu;18;-1.5;Þub.37;Þub.29;Oca.69;Oca.65;Oca.38;4.Aðu;Eyl.78
I1;17.02.2019;Spal;Fiorentina;1;4;A;1;1;D;6;15;4;9;14;14;3;10;3;4;0;0;3.Haz;3.Þub;Þub.15;3.May;3.Oca;Þub.25;3.Nis;3.Oca;2.Mar;3.May;Mar.21;Þub.34;3.May;3.Oca;Þub.25;3.Tem;3.Oca;Þub.25;32;3.Tem;Mar.48;Mar.25;Mar.14;Þub.34;Þub.26;31;2.Nis;Þub.28;Oca.67;Oca.62;16;0.25;2;Oca.93;Oca.98;Oca.93;Mar.78;Mar.16;Þub.25
I1;17.02.2019;Udinese;Chievo Verona;1;0;H;0;0;D;11;13;7;9;11;21;6;4;5;4;0;0;Oca.83;3.Nis;Nis.75;1.Aðu;3.Nis;5;Oca.83;Mar.45;4.Tem;Oca.85;Mar.54;Nis.91;1.Aðu;3.Nis;5;1.Aðu;3.Nis;May.25;32;Oca.87;Oca.82;Mar.55;Mar.42;May.25;Nis.85;31;2.Mar;Þub.19;Oca.71;Oca.67;18;-1;Þub.72;Þub.61;Oca.55;Oca.51;Oca.98;Mar.22;4.Tem
I1;18.02.2019;Roma;Bologna;2;1;H;0;0;D;9;14;4;10;15;15;9;7;3;4;0;0;Oca.44;Nis.33;8;Oca.44;Nis.75;7;Oca.45;Nis.65;6.Aðu;Oca.44;4.Aðu;Tem.57;Oca.42;4.Haz;8;1.Nis;Nis.75;8.May;32;1.May;Oca.44;5;Nis.68;8.May;Tem.17;31;1.Tem;Oca.63;Þub.35;Þub.25;19;-1;Oca.75;1.Tem;Þub.29;2.Þub;1.Nis;Nis.85;Aðu.75
I1;22.02.2019;Milan;Empoli;3;0;H;0;0;D;10;4;7;1;13;9;6;2;1;1;0;0;Oca.44;Nis.33;7;Oca.44;4.May;7.May;Oca.45;4.Nis;7.Þub;Oca.47;Nis.49;Tem.78;1.May;4.Þub;7;Oca.45;4.Nis;8;35;1.May;Oca.46;Nis.95;Nis.43;Aðu.16;Tem.45;34;Oca.77;Oca.71;2.Þub;Þub.13;20;-1.5;Þub.46;Þub.37;Oca.67;Oca.62;Oca.48;Nis.35;Tem.97
I1;23.02.2019;Frosinone;Roma;2;3;A;1;2;A;9;7;5;5;18;11;4;8;2;2;0;0;6.May;4.May;Oca.45;6;4.Haz;1.May;5.Eyl;4.Haz;1.May;Haz.28;Nis.73;Oca.51;6;4.Haz;1.May;6.May;4.Haz;1.May;34;Haz.55;6.Tem;Nis.85;Nis.61;Oca.53;1.May;32;Oca.57;Oca.52;2.Haz;2.May;20;1;Þub.13;2.Tem;Oca.84;1.Aðu;Aðu.43;Nis.73;Oca.42
I1;23.02.2019;Torino;Atalanta;2;0;H;1;0;H;11;9;7;4;17;18;4;4;2;1;0;0;3.Þub;3.Mar;2.Mar;3.Þub;Mar.25;2.Mar;Mar.25;Mar.35;Þub.25;Mar.38;3.Nis;Þub.29;3.Mar;3.Mar;Þub.25;3.May;Mar.25;2.Mar;35;3.May;Mar.26;Mar.45;Mar.31;Þub.34;Þub.29;34;2.Haz;2;Oca.87;Oca.81;19;0.25;Oca.96;Oca.91;2;Oca.96;Þub.98;Mar.32;Þub.57
I1;24.02.2019;Bologna;Juventus;0;1;A;0;0;D;13;5;4;4;12;17;4;5;2;2;0;0;7.May;4.May;Oca.44;Haz.75;4.Þub;1.May;7;Nis.25;Oca.48;Tem.68;Nis.34;Oca.49;7.May;4.Þub;Oca.47;8.May;4.Mar;Oca.45;35;8.May;7.Mar;4.May;Nis.25;Oca.52;Oca.48;34;Oca.95;Oca.88;2;Oca.92;22;1;Þub.13;2.Tem;Oca.85;1.Aðu;Tem.76;Mar.91;Oca.55
I1;24.02.2019;Chievo Verona;Genoa;0;0;D;0;0;D;8;6;5;2;20;22;4;6;2;3;0;0;3.Mar;3.Þub;2.Mar;3.Nis;3.Þub;Þub.25;3.Nis;3.Þub;Þub.25;Mar.55;Mar.32;Þub.26;3.Nis;3.Þub;Þub.25;3.May;Mar.13;2.Mar;35;Mar.55;Mar.39;Mar.32;Mar.22;2.Nis;Þub.27;34;2.Mar;Þub.18;Oca.74;Oca.68;19;0.25;Oca.99;Oca.93;Oca.97;Oca.93;Mar.23;3.Eyl;Þub.55
I1;24.02.2019;Fiorentina;Inter;3;3;D;1;2;A;10;7;2;6;13;15;9;6;2;4;0;0;2.Tem;3.Mar;2.Tem;2.Aðu;Mar.25;2.Haz;Þub.75;Mar.25;Þub.65;Þub.81;Mar.27;Þub.76;2.Tem;3.Þub;2.Tem;2.Aðu;Mar.13;Þub.75;35;Þub.85;Þub.75;3.Nis;Mar.23;Þub.76;Þub.67;34;2.Tem;2.Oca;Oca.85;1.Aðu;19;0.25;Oca.72;Oca.67;Þub.35;Þub.27;3.Ara;Mar.36;Þub.46
I1;24.02.2019;Parma;Napoli;0;4;A;0;2;A;8;14;2;5;13;7;5;2;2;1;0;0;7;4.May;Oca.44;7;4.Nis;Oca.48;6.May;4.Mar;1.May;Tem.76;Nis.62;Oca.46;8;4.May;Oca.42;7;4.May;Oca.45;35;8;Tem.54;Nis.75;Nis.47;1.May;Oca.45;34;Oca.85;Oca.77;Þub.14;2.Nis;22;1.May;Oca.71;Oca.65;Þub.38;Þub.28;Eki.88;May.13;Oca.34
I1;24.02.2019;Sampdoria;Cagliari;1;0;H;0;0;D;9;8;6;1;9;17;3;5;1;2;0;0;Oca.75;3.Haz;5;1.Aðu;3.May;Nis.75;1.Aðu;Mar.55;Nis.65;Oca.82;Mar.62;Nis.94;1.Aðu;3.May;4.Aðu;1.Aðu;3.May;5.Þub;35;Oca.85;1.Aðu;3.Tem;Mar.53;5.Þub;Nis.74;34;Þub.15;2.May;Oca.85;Oca.77;19;-1;Þub.66;Þub.53;1.Haz;Oca.54;Oca.74;Mar.57;May.74
I1;24.02.2019;Sassuolo;Spal;1;1;D;1;0;H;6;5;2;3;18;14;3;5;4;1;1;0;Oca.95;3.Nis;4;2.May;3.Mar;3.Aðu;2;3.Nis;Mar.85;2.Mar;Mar.51;4.Oca;2;3.Nis;3.Eyl;2;3.Mar;4.Oca;35;2.May;2.Þub;Mar.51;3.Nis;4.Oca;Mar.86;34;Þub.15;2.Tem;Oca.81;Oca.75;19;-0.5;2.May;2.Þub;1.Eyl;Oca.85;2.Oca;Mar.45;Nis.18
I1;1.03.2019;Cagliari;Inter;2;1;H;2;1;H;12;19;5;7;12;8;1;5;5;3;0;0;May.25;3.Tem;1.Tem;5.May;3.Tem;Oca.67;5.Oca;Mar.65;1.Tem;May.36;Mar.63;Oca.77;May.25;3.Haz;Oca.73;5.May;3.Tem;Oca.73;34;5.May;May.21;3.Aðu;Mar.62;Oca.78;Oca.74;33;Þub.15;2.May;Oca.83;Oca.78;22;1;Oca.67;Oca.63;Þub.43;Þub.35;May.49;Mar.52;Oca.78
I1;2.03.2019;Empoli;Parma;3;3;D;1;2;A;13;7;9;7;10;17;8;2;1;3;0;0;2;3.May;Mar.75;2;3.May;Mar.75;Oca.97;Mar.55;3.Aðu;Oca.99;Mar.67;Mar.99;Oca.95;3.May;4;2;3.May;4.Oca;34;2.Tem;Oca.99;Mar.67;Mar.54;4.Oca;Mar.82;33;Oca.88;Oca.82;2.May;Oca.98;19;-0.25;Oca.75;Oca.72;Þub.26;Þub.19;2.Haz;Mar.48;Mar.96
I1;2.03.2019;Lazio;Roma;3;0;H;1;0;H;6;7;4;3;13;15;5;7;4;5;0;1;Þub.37;3.May;3;Þub.45;3.May;2.Aðu;2.Nis;Mar.55;Þub.85;Þub.46;3.May;3.Oca;Þub.45;3.Nis;Þub.88;2.Nis;3.May;3;34;Þub.54;Þub.42;Mar.62;Mar.48;3.Oca;Þub.88;33;Oca.69;Oca.65;Þub.31;Þub.23;18;-0.25;Þub.14;2.Eyl;Oca.83;Oca.79;Þub.39;3.May;Mar.13
I1;2.03.2019;Milan;Sassuolo;1;0;H;1;0;H;7;11;4;6;20;9;6;6;3;0;0;1;1.May;4.Þub;7;1.May;Nis.25;Haz.75;Oca.53;4.Þub;6.Mar;Oca.54;Nis.22;Haz.91;1.May;4.Þub;7;1.May;4.Þub;7.May;34;Oca.56;Oca.51;Nis.45;Nis.24;7.May;Haz.66;33;Oca.85;Oca.78;2.Ara;2.Mar;22;-1;Oca.93;Oca.86;2.May;Oca.99;Oca.57;Mar.96;7.Oca
I1;3.03.2019;Atalanta;Fiorentina;3;1;H;2;1;H;17;7;10;4;9;16;8;5;4;2;0;0;Oca.85;Mar.75;4.Þub;Oca.87;3.Tem;4.Oca;Oca.85;Mar.75;4.May;Oca.92;Mar.83;4.Kas;Oca.85;3.Tem;4.Þub;Oca.85;3.Tem;Nis.33;34;Oca.93;Oca.88;3.Eyl;Mar.74;Nis.33;4.Tem;33;Oca.75;Oca.69;Þub.28;Þub.17;20;-1;Þub.71;2.Haz;1.Haz;Oca.51;Oca.84;Mar.76;Nis.57
I1;3.03.2019;Genoa;Frosinone;0;0;D;0;0;D;10;3;6;0;15;16;8;2;2;4;0;1;Oca.66;3.Haz;May.75;Oca.62;3.Tem;6;Oca.67;Mar.65;5.May;Oca.69;Mar.69;6;Oca.65;3.Haz;6;Oca.65;3.Tem;Haz.25;34;1.Tem;Oca.66;Mar.85;Mar.67;Haz.25;May.75;33;Þub.19;2.Tem;Oca.81;Oca.75;22;-1;Þub.27;Þub.21;Oca.75;1.Tem;Oca.76;Mar.53;5.Haz
I1;3.03.2019;Napoli;Juventus;1;2;A;0;2;A;13;4;5;3;10;14;12;4;3;6;1;1;2.Mar;3.Þub;3.Þub;Þub.35;3.Þub;3.Þub;Þub.35;3.Þub;3.Þub;2.Nis;Mar.28;3.Mar;Þub.38;Mar.25;3.Oca;Þub.38;3.Þub;3.Mar;34;2.May;Þub.38;Mar.31;3.Þub;3.Mar;Mar.17;33;2.Þub;2.Ara;Oca.77;Oca.72;18;0;Oca.71;Oca.67;Þub.34;Þub.26;Þub.56;Mar.16;Mar.14
I1;3.03.2019;Spal;Sampdoria;1;2;A;0;2;A;8;14;2;10;10;14;5;4;2;3;1;0;2.Aðu;3.Oca;2.Tem;2.Tem;3.Þub;2.Tem;2.Tem;Mar.15;2.Tem;Þub.78;Mar.27;Þub.78;2.Tem;3.Þub;Þub.75;2.Aðu;3.Oca;2.Aðu;33;Þub.81;Þub.75;Mar.27;Mar.16;Þub.82;Þub.73;32;Þub.25;Þub.15;Oca.76;1.Tem;19;0;Oca.97;Oca.93;Oca.97;Oca.93;3.Mar;Mar.14;Þub.66
I1;3.03.2019;Torino;Chievo Verona;3;0;H;0;0;D;9;9;6;5;10;18;7;4;1;4;0;0;Oca.44;Nis.33;8;Oca.44;Nis.33;8;Oca.45;4.Mar;7.Haz;Oca.47;Nis.48;7.Eyl;Oca.42;Nis.33;8.May;Oca.44;4.Þub;9;34;1.May;Oca.45;Nis.55;Nis.37;9;Tem.83;33;2.Oca;2.Mar;Oca.85;Oca.79;22;-1;Oca.81;Oca.75;2.Þub;2.Ara;1.Haz;Mar.84;7.Nis
I1;3.03.2019;Udinese;Bologna;2;1;H;1;1;D;11;11;6;9;21;20;6;6;3;3;0;0;2.Aðu;3;2.Aðu;2.Tem;Þub.95;2.Eyl;Þub.75;3;2.Aðu;Þub.87;3.Oca;2.Eyl;2.Tem;2.Eyl;3;Þub.88;2.Eyl;Þub.88;32;Þub.88;Þub.77;3.Oca;Þub.97;3.Nis;Þub.85;30;2.Haz;Þub.48;Oca.59;Oca.53;17;0;Oca.96;Oca.92;2;Oca.95;Þub.77;Þub.92;3.Kas
I1;8.03.2019;Juventus;Udinese;4;1;H;2;0;H;15;4;6;2;7;9;5;0;0;3;0;0;Oca.36;Nis.75;9.May;Oca.36;Nis.75;9.May;Oca.37;4.Tem;9;Oca.39;Nis.77;Eyl.63;Oca.38;4.Haz;9.May;Oca.36;Nis.75;9.May;34;Oca.43;Oca.38;Nis.85;Nis.64;Eki.25;Eyl.42;33;2.Tem;Oca.98;1.Eyl;Oca.83;20;-1.5;Þub.28;Þub.22;Oca.75;Oca.71;Oca.45;Nis.26;9.Þub
I1;9.03.2019;Chievo Verona;Milan;1;2;A;1;1;D;5;9;1;3;20;13;4;1;3;1;0;0;6;4;Oca.55;Haz.75;3.Aðu;Oca.57;6.May;4.Mar;1.May;Haz.59;4.Mar;Oca.59;6.May;3.Eyl;Oca.57;Haz.25;4;1.Haz;34;Haz.75;6.Mar;4.Mar;Mar.95;Oca.63;Oca.58;33;Oca.97;Oca.92;Oca.95;Oca.88;22;1;Oca.93;Oca.86;2.Tem;2;May.98;3.May;Oca.74
I1;9.03.2019;Parma;Genoa;1;0;H;0;0;D;8;8;4;1;12;12;4;5;2;1;0;0;2.Aðu;3.Oca;2.Tem;2.Aðu;3;Þub.75;Þub.75;Mar.15;2.Tem;Þub.84;3.Oca;Þub.86;2.Aðu;3;Þub.75;2.Aðu;3.Oca;2.Aðu;34;Þub.87;Þub.78;Mar.25;3.Eyl;2.Eyl;Þub.75;33;Þub.23;Þub.15;Oca.76;Oca.71;20;0.25;1.Tem;Oca.64;2.Nis;Þub.32;Þub.98;3.Nis;Þub.78
I1;10.03.2019;Bologna;Cagliari;2;0;H;1;0;H;17;7;8;6;16;21;8;3;0;0;0;0;Oca.95;3.Oca;Nis.75;Oca.95;3.Þub;4.Nis;1.Eyl;Mar.35;4.Nis;Oca.95;Mar.38;Nis.57;Oca.95;Mar.25;Nis.33;Oca.93;3.Mar;4.Haz;34;Oca.98;Oca.94;Mar.45;Mar.29;Nis.75;Nis.43;33;Þub.35;Þub.24;1.Tem;Oca.65;20;-0.5;Oca.97;Oca.93;Oca.97;Oca.93;2;Mar.29;Nis.48
I1;10.03.2019;Fiorentina;Lazio;1;1;D;0;1;A;7;7;1;6;8;14;4;7;3;1;0;0;2.Aðu;3.Mar;Þub.55;2.Aðu;3.Mar;Þub.55;2.Aðu;3.Nis;2.May;Þub.81;Mar.49;Þub.61;Þub.75;3.Nis;Þub.55;2.Aðu;3.Nis;2.Haz;34;Þub.94;2.Aðu;3.May;Mar.36;Þub.62;Þub.55;33;Oca.85;Oca.78;Þub.15;2.Nis;20;0.25;Oca.76;Oca.72;Þub.25;Þub.19;3.Mar;Mar.42;Þub.49
I1;10.03.2019;Frosinone;Torino;1;2;A;1;0;H;9;10;5;7;14;21;3;3;2;4;0;0;Nis.75;3.Mar;Oca.85;Nis.25;3.Nis;Oca.91;Nis.45;3.Mar;1.Eyl;Nis.55;Mar.37;Oca.96;4.May;3.Nis;Oca.88;Nis.75;3.Þub;Oca.93;34;Nis.75;Nis.42;3.May;Mar.34;Oca.97;Oca.92;33;Þub.43;Þub.33;Oca.65;1.Haz;20;1;1.May;Oca.44;Þub.96;Þub.84;Nis.29;3.Ara;2.Ara
I1;10.03.2019;Inter;Spal;2;0;H;0;0;D;10;2;4;1;17;17;4;7;3;5;0;0;1.Nis;4.May;8.May;1.Nis;4.Haz;Aðu.75;1.Nis;4.May;8.May;Oca.42;Nis.52;Eyl.28;1.Nis;4.Nis;9;1.Nis;4.May;9.May;33;Oca.45;Oca.42;Nis.75;Nis.49;9.May;Aðu.55;32;Oca.85;Oca.81;2.Tem;2.Oca;22;-1.5;Þub.33;Þub.24;Oca.75;Oca.68;1.Nis;Nis.51;Eki.19
I1;10.03.2019;Sampdoria;Atalanta;1;2;A;0;0;D;11;13;6;6;13;10;4;7;2;2;0;0;3.May;3.Nis;Þub.15;3.Nis;3.Nis;Þub.15;Mar.45;3.May;2.Oca;Mar.66;Mar.53;Þub.13;3.May;3.May;2.Oca;3.Haz;3.Nis;Þub.15;34;Mar.66;Mar.48;Mar.65;Mar.47;2.Þub;2.Ara;33;Oca.85;Oca.78;2.Ara;2.Nis;20;0.25;2.Oca;2.Nis;Oca.87;Oca.83;Mar.87;Mar.52;2.Tem
I1;10.03.2019;Sassuolo;Napoli;1;1;D;0;0;D;7;9;1;4;11;10;3;5;3;2;0;0;6;4;Oca.57;6;3.Eyl;1.Haz;5.Tem;4.May;1.Haz;Haz.25;Mar.96;Oca.62;6.May;3.Aðu;Oca.57;6.May;4;Oca.57;34;6.May;May.92;Nis.25;Mar.95;Oca.66;1.Haz;33;Oca.79;Oca.72;2.Þub;2.Ara;22;1;1.Eyl;Oca.85;2.Tem;2.Þub;Haz.41;4.Nis;1.Haz
I1;11.03.2019;Roma;Empoli;2;1;H;2;1;H;7;4;2;2;12;9;5;3;4;1;1;0;Oca.53;4.May;May.75;1.May;4.Haz;6;Oca.57;Nis.45;5.Nis;Oca.58;4.Nis;May.84;Oca.53;Nis.33;6;Oca.53;4.Nis;Haz.25;33;1.Haz;Oca.55;Nis.65;Nis.44;Haz.25;5.Tem;32;Oca.55;1.May;Þub.75;Þub.54;21;-1;Oca.93;Oca.89;2.Oca;Oca.97;Oca.53;Nis.46;Haz.59
I1;15.03.2019;Cagliari;Fiorentina;2;1;H;0;0;D;10;6;6;4;22;13;4;4;3;2;0;0;3.Mar;Mar.25;2.Mar;Mar.25;Mar.25;2.Mar;3.Þub;Mar.25;2.Mar;Mar.26;Mar.31;2.Nis;3.Þub;3.Þub;Þub.35;3.Mar;3.Þub;2.Nis;30;Mar.31;3.Þub;Mar.35;Mar.26;Þub.42;Þub.34;31;2.Eyl;2.Mar;Oca.85;Oca.78;19;0.5;Oca.67;Oca.64;Þub.39;Þub.34;Mar.25;Mar.36;Þub.38
I1;16.03.2019;Sassuolo;Sampdoria;3;5;A;1;3;A;12;17;5;11;9;12;6;5;1;1;0;0;2.Nis;3.Þub;3.Oca;Þub.45;3.Oca;3.Oca;2.Nis;Mar.25;3.May;Þub.42;Mar.38;Mar.16;2.Nis;Mar.25;3.Oca;Þub.45;3.Þub;3.Þub;31;Þub.51;Þub.42;Mar.38;Mar.25;3.Þub;3.Haz;33;2.Tem;2;Oca.88;1.Aðu;19;-0.25;Þub.13;2.Tem;Oca.85;1.Aðu;Þub.38;Mar.34;Mar.28
I1;16.03.2019;Spal;Roma;2;1;H;1;0;H;10;10;6;5;12;19;3;5;4;5;0;0;Nis.33;3.Haz;Oca.83;4.Nis;3.Haz;Oca.85;4.Aðu;3.Tem;Oca.75;4.Nis;Mar.67;1.Eyl;4.Nis;3.May;Oca.85;4.May;3.Haz;Oca.87;34;4.Aðu;Nis.38;3.Aðu;3.Haz;Oca.91;Oca.85;33;1.Eyl;Oca.83;2.May;Oca.97;21;1;1.Haz;Oca.53;Þub.66;Þub.57;3.Tem;3.Mar;Þub.21
I1;16.03.2019;Torino;Bologna;2;3;A;1;2;A;16;8;7;6;15;16;4;5;5;4;1;1;Oca.95;3.Þub;4.May;Oca.91;3.Þub;4.Haz;Oca.97;3.Þub;Nis.25;2.Þub;Mar.22;Nis.51;Oca.95;3.Oca;4.Haz;2;Mar.13;4.May;35;2.May;Oca.98;3.Mar;Mar.15;Nis.85;Nis.45;34;2.May;Þub.39;Oca.63;Oca.58;20;-0.5;2.Mar;Oca.98;Oca.93;Oca.88;2.Kas;Mar.14;4.Mar
I1;17.03.2019;Atalanta;Chievo Verona;1;1;D;0;1;A;11;6;6;3;12;24;10;1;0;0;0;0;Oca.22;6;15;Oca.25;6;12.May;Oca.25;5.Eyl;12;Oca.25;Haz.16;13.64;Oca.24;6;13;Oca.25;Haz.25;12;35;Oca.27;Oca.24;Haz.45;May.95;15;Ara.95;33;Oca.61;Oca.57;2.May;Þub.39;22;-2;Þub.35;Þub.27;Oca.75;Oca.67;Oca.22;Haz.86;14.93
I1;17.03.2019;Empoli;Frosinone;2;1;H;2;0;H;8;9;5;3;16;15;2;2;4;2;0;0;1.Aðu;3.May;Nis.75;Oca.75;3.Tem;Nis.75;Oca.75;3.Tem;Nis.85;Oca.76;Mar.76;May.18;Oca.73;3.Tem;5;Oca.75;3.Haz;May.25;35;1.Aðu;Oca.74;Mar.85;Mar.69;May.25;Nis.91;34;2.May;Oca.95;Oca.93;Oca.85;21;-1;Þub.56;Þub.42;Oca.65;Oca.59;Oca.79;Mar.78;Nis.91
I1;17.03.2019;Genoa;Juventus;2;0;H;0;0;D;10;3;5;0;12;11;6;6;2;3;0;0;7;4;Oca.53;7;3.Eyl;Oca.53;6.Aðu;4;Oca.53;Tem.44;Mar.85;Oca.57;7;3.Eyl;Oca.53;7.May;3.Eyl;Oca.53;35;7.May;Haz.94;Nis.15;Mar.91;Oca.58;Oca.54;34;Þub.16;2.Eyl;1.Aðu;Oca.74;22;1;Oca.95;1.Eyl;2;Oca.95;6.Nis;Mar.43;Oca.75
I1;17.03.2019;Lazio;Parma;4;1;H;4;0;H;14;4;8;2;10;10;6;5;0;2;0;0;Oca.33;May.25;9.May;Oca.34;5;9.May;1.Nis;4.Aðu;7.May;Oca.34;May.27;Eki.49;Oca.32;5;11;1.Mar;May.25;12;35;1.Nis;Oca.34;5.May;May.13;12;Eyl.57;33;1.Tem;Oca.64;Þub.33;Þub.25;22;-1.5;2.May;Oca.99;Oca.92;Oca.87;Oca.28;6.Nis;Kas.74
I1;17.03.2019;Milan;Inter;2;3;A;0;1;A;9;10;7;6;19;11;7;4;4;3;0;0;2.Mar;3.Oca;3.Nis;Þub.45;3.Oca;3.Oca;2.Haz;3.Oca;2.Eyl;Þub.47;Mar.17;Mar.27;2.Nis;3.Oca;3.Þub;Þub.45;3.Oca;Mar.25;35;2.Haz;Þub.43;Mar.25;3.Ara;3.Nis;Mar.17;34;2.Mar;2.Þub;Oca.72;Oca.67;20;-0.25;2.Ara;2.Haz;Oca.86;Oca.82;2.Tem;3.May;3.Haz
I1;17.03.2019;Napoli;Udinese;4;2;H;2;2;D;13;8;5;3;4;7;5;2;1;1;0;0;Oca.22;6.May;13;Oca.22;Haz.25;14;Oca.25;6;12;Oca.22;Haz.59;15.99;Oca.22;6;15;Oca.22;6.May;15;35;Oca.28;Oca.23;Haz.75;Haz.26;15.99;13.69;33;1.Haz;Oca.57;Þub.52;2.Nis;22;-2;Þub.26;Þub.18;1.Aðu;Oca.72;Oca.21;Haz.95;16.37
I1;29.03.2019;Chievo Verona;Cagliari;0;3;A;0;3;A;10;9;8;3;13;15;5;5;6;3;1;0;2.Tem;3;Þub.87;2.Tem;3;2.Eyl;2.Tem;3.May;2.Aðu;Þub.78;Mar.15;Þub.88;Þub.62;3.Oca;Þub.88;2.Aðu;3;2.Eyl;34;2.Eyl;Þub.74;Mar.15;3.Haz;Þub.92;Þub.83;33;Þub.42;Þub.34;Oca.65;1.Haz;20;-0.25;2.May;Þub.32;Oca.68;Oca.64;Þub.61;3.Oca;Mar.13
I1;30.03.2019;Juventus;Empoli;1;0;H;0;0;D;14;3;6;0;16;11;5;4;0;0;0;0;Oca.25;6;12;1.Mar;May.25;11.May;Oca.25;6.Oca;11;Oca.29;May.67;Ara.22;Oca.27;5.May;12;Oca.29;5.May;13;34;Oca.33;Oca.28;6.Oca;May.53;13.75;Kas.67;32;1.Tem;Oca.64;Þub.35;Þub.25;23;-1.5;Oca.97;1.Eyl;2.Aðu;Oca.96;Oca.31;May.28;Ara.69
I1;30.03.2019;Sampdoria;Milan;1;0;H;1;0;H;14;7;8;5;12;9;5;10;1;4;0;0;Mar.25;3.Oca;Þub.37;Mar.25;3.Þub;Þub.35;3.Oca;Mar.25;2.Nis;Mar.27;Mar.24;Þub.44;3.Oca;3.Oca;Þub.45;3.Þub;3.Þub;2.Nis;34;Mar.35;Mar.17;Mar.35;Mar.18;Þub.46;2.Nis;33;Þub.13;2.Nis;Oca.85;Oca.78;20;0;Þub.31;Þub.25;Oca.75;Oca.68;3.Eyl;Mar.27;Þub.53
I1;30.03.2019;Udinese;Genoa;2;0;H;1;0;H;12;15;5;6;10;18;3;5;3;4;0;0;2.May;3.Oca;3.Oca;Þub.55;3;3.Oca;2.May;3;3.Oca;2.Haz;3.May;3.Þub;Þub.55;3;3.Oca;2.Haz;3;3.Þub;34;2.Haz;Þub.53;3.Oca;3.Þub;Mar.25;3.Ara;32;Þub.63;Þub.45;1.Haz;Oca.55;20;-0.25;2.Þub;Þub.14;1.Aðu;Oca.76;Þub.76;Mar.14;Þub.91
I1;31.03.2019;Bologna;Sassuolo;2;1;H;0;0;D;11;5;8;4;17;18;9;4;2;3;0;0;2.May;3.Nis;Mar.75;2.Oca;3.Nis;3.Haz;2.Oca;Mar.35;Mar.55;Þub.14;Mar.42;Mar.77;2.Oca;Mar.25;3.Tem;Þub.15;3.Þub;3.Aðu;34;Þub.18;2.Kas;Mar.65;Mar.38;3.Aðu;Mar.61;33;2.Ara;2.May;Oca.85;Oca.77;20;-0.5;Þub.16;2.Kas;Oca.81;Oca.76;Þub.22;Mar.37;Mar.58
I1;31.03.2019;Fiorentina;Torino;1;1;D;1;1;D;16;6;8;2;15;8;7;5;0;2;0;0;2.Oca;3.Þub;3.Aðu;2.Oca;3.Þub;3.Aðu;Þub.15;Mar.25;3.Haz;Þub.23;Mar.15;Mar.85;Þub.15;Mar.25;3.Haz;Þub.15;3.Þub;Mar.75;33;Þub.25;Þub.16;Mar.35;3.Þub;4;3.Tem;32;Þub.25;Þub.17;Oca.75;Oca.69;20;0;Oca.56;Oca.52;Þub.87;Þub.62;Þub.24;Mar.31;Mar.61
I1;31.03.2019;Frosinone;Spal;0;1;A;0;1;A;19;5;9;3;19;14;8;3;3;3;0;0;2.Eyl;3.Oca;2.Haz;2.Aðu;3;Þub.75;2.Eyl;3.May;Þub.65;Þub.92;3.Oca;Þub.78;2.Aðu;3.Oca;2.Tem;2.Eyl;3;Þub.75;33;Þub.99;Þub.86;Mar.15;3.Nis;2.Aðu;Þub.71;31;Þub.45;Þub.37;Oca.65;Oca.58;20;0;2.May;Oca.98;Oca.92;Oca.88;3.Mar;Mar.15;Þub.65
